NAME,SIZE,LOCATION_HQ,INDUSTRY,RATING_OVERALL,RATING_DI,RATING_CV,RATING_WL,RATING_SM,RATING_CB,RATING_CO,NUM_REVIEWS,DESCRIPTION,MISSION
MessageGears,1 to 50 Employees,"Atlanta, GA",Enterprise Software & Network Solutions,4.8,5.0,5.0,4.7,4.9,4.6,4.5,See All 26 Reviews,"MessageGears enables the world's top brands to send dynamic, high-volume marketing messages with speed and precision by providing a platform that overcomes the inherent limitations of marketing cloud email systems.",N/A
CS Recruiting,1 to 50 Employees,"Highland Park, IL",Staffing & Outsourcing,4.8,5.0,4.8,4.5,4.7,4.3,4.7,See All 15 Reviews,"CS Recruiting, a certified Woman Owned Small Business, is a leading executive search firm specialized in the Supply Chain, Logistics, and Transportation industry.

Supporting our clients’ hiring needs through a consultative approach that balances the art and science of recruiting while living up to our purpose of “helping people take advantage of career opportunities” is what drives us every day.

We recruit talent for positions throughout the entire supply chain cycle with a focus on permanent placements across the US ranging from executive level to young professionals.

Transportation Focus Areas:
- Supply Chain Management
- Third Party Logistics (3PL), Full Truckload, Less Than Truckload, Parcel
- Asset-Based Trucking, Dryvan, Refrigerated, Flatbed, Over Dimensional, Heavy Haul
- Freight Forwarding, Import, Export, Customs Brokerage
- Ocean, Air, Rail, Intermodal, Drayage, Final Mile, White Glove
- Production, Manufacturing, Distribution, Warehousing
- Logistics Technology, TMS, WMS
- Freight Audit, Finance, & Insurance

Industries:
- Retail & E-commerce
- Healthcare & Pharmaceuticals
- Consumer Goods
- Wholesale Distribution
- Equipment Leasing
- Food & Beverage
- Hospitality
- Electronics
- Government
- Construction, Lumber & Steel
- Recycling
- Chemicals & Hazmat
- Oil & Gas
- HSE
- Agriculture
- Cannabis
- Private Equity
- Furniture, Fixtures & Equipment
- Automotive

Interested in learning more?
- Check out our Career page: https://www.linkedin.com/company/cs-recruiting-llc/jobs/
- Visit our website: www.cs-recruiting.com",N/A
Potomac Group,1 to 50 Employees,"Fredericksburg, VA",Advertising & Marketing,4.8,5.0,5.0,4.5,5.0,4.5,4.9,See All 12 Reviews,"For clients that have never had a sales or marketing team, we offer a service that is more effective at reaching target markets than traditional forms of advertising (such as catalogs, media, telemarketing, commercials, or print ads). Our scope and range is unlimited.

In this age of information, people easily ignore media advertising. This makes the marketing that we provide all the more powerful. We pride ourselves on our ability to adapt to changes in the business world and evolve to meet whatever challenges face us. Free thinking and questions are encouraged.",N/A
Tigerpaw Software,1 to 50 Employees,"Bellevue, NE",Computer Hardware & Software,4.8,N/A,4.8,4.8,4.5,4.2,4.3,See All 11 Reviews,"Tigerpaw created the only business management software that ties all aspects and departments of your business into a single, robust application. As a platform, Tigerpaw One is the leading business automation software for convergence and growth-focused businesses. Serving thousands of businesses in industries across technology, managed IT services, A/V, managed print, point of sale, security and alarm, voice and unified communications, two-way radio and more, Tigerpaw’s solutions are designed to help businesses streamline operations, improve efficiency, increase productivity, and close more deals faster. Tigerpaw helps businesses grow in their current markets while future-proofing their companies to expand into new markets and add recurring revenue streams. As a business, Tigerpaw has been at the center of the technology and software boom in the heart of the Silicon Prairie for more than 35 years.",N/A
Codesmith,1 to 50 Employees,"Los Angeles, CA",Internet,4.8,4.4,4.9,3.8,4.8,4.1,4.5,See All 21 Reviews,"Codesmith’s in-person and online learning platform teaches Software Engineering and Machine Learning with locations at LA, NY and Oxford University. Graduates of the program build projects that have been featured at Google I/O earning 30,000+ Github stars and work at Google, LinkedIn, Microsoft and in drone tech, Machine learning and blockchain companies

Students explore Computer Science, full-stack JavaScript (notably React and Node), and software architecture required for mid-level engineering positions and above. The course also features preparatory material, extensive recruitment preparation, and ongoing support with students’ job searches.

To help prepare applicants for their interview, Codesmith offers a series of free weekly events and lectures (“Programming for Non-Programmers”, “Javascript - the Hard Parts”, and “How to Get Hired as a Software Engineer” among others).","Mission: We have built a team of engineers, educators and builders that work together to redefine how software engineering can be taught - helping a community of driven and supportive people admitted to the Codesmith program grow as software engineers to join top-tier companies as mid-level or team leads."
IAM Robotics,1 to 50 Employees,"Pittsburgh, PA",Electrical & Electronic Manufacturing,4.8,N/A,4.9,4.0,4.7,3.5,4.8,See All 15 Reviews,"IAM Robotics provides a fully operational intelligent, autonomous material handling solution built for order fulfillment and material handling in logistics and manufacturing. IAM Robotics’ solutions allow organizations to address increasing labor shortages, maintain operational flexibility, and address costs related to non-value-added activities. The company was founded by robotics experts previously with Carnegie Mellon University (CMU), the defense technology industry and global, industrial companies. For more information, please visit http://www.iamrobotics.com.",N/A
Circulum Vite,1 to 50 Employees,"Jersey City, NJ",Brokerage Services,4.8,N/A,4.5,2.9,4.0,4.4,4.6,See All 8 Reviews,N/A,N/A
Duro UAS,1 to 50 Employees,"Bronx, NY",Miscellaneous Manufacturing,4.8,N/A,4.8,4.8,4.5,3.6,4.6,See All 41 Reviews,Duro UAS (Unmanned Autonomous Systems) develops marine drone systems and sensors to collect data for the growing Ocean Economy.,N/A
Covet PR,1 to 50 Employees,"San Diego, CA",Advertising & Marketing,4.8,N/A,4.9,4.0,4.5,4.4,4.9,See All 25 Reviews,"Covet PR is a national public relations firm devoted to healthy consumer food, beverage, beauty and lifestyle brands. Deeply rooted in all things wellness, we stay ahead of the trends to catapult industry innovators to become household names. Combining expertise, media relationships and hustle across our offices coast to coast, we design creative and custom strategies for traditional and new media platforms; compelling influencer campaigns; and unique experiential activations that bring disruptive CPG brands to life. We only partner with category leaders who beyond selling something good, are doing good, too—brands who make this world a happier and healthier place.",N/A
PhotoShelter,1 to 50 Employees,"New York, NY",Computer Hardware & Software,4.8,N/A,4.5,4.7,4.7,4.1,4.5,See All 10 Reviews,"PhotoShelter transforms the way image makers and businesses communicate their stories and manage their visual assets online.

Our cloud-based image management solutions provide the world’s professional photographers, leading brands and businesses with a centralized, secure place to host, manage, and leverage their digital assets to engage with their audiences. We accomplished this with two solutions: PhotoShelter for photographers and Libris for enterprises.","Mission: We believe that visual media is the world’s most powerful communication vehicle.

We want to improve the lives of professionals who create it and use it to achieve their goals. We’ve been helping the people and organizations that tell visual stories show, sell, deliver and organize their best work. Our platforms are simple and smart. We handle the biggest files and solve some of the biggest business challenges. All with the professional quality and service you deserve."
LogRocket,1 to 50 Employees,"Boston, MA",Computer Hardware & Software,4.8,5.0,4.9,4.7,4.8,4.3,4.6,See All 11 Reviews,"LogRocket was founded in 2016 by Matthew Arbesfeld and Ben Edelstein, a computer science duo who have been building products together since the 3rd grade. Frustrated by how difficult it was to understand their customers' experiences, Arbesfeld and Edelstein set out towards an audacious goal: make every experience on the web as perfect as possible.

Our team is a diverse group who bring an eclectic set of experiences from Google, Meteor, Drift, HubSpot, MIT and Columbia. We enjoy lunch together every day in our airy downtown Boston office, learning more about each other at our Show and Tells, and hosting our friends during #logrocketeer events. We focus on building our software with care and craftsmanship -- our engineering blog posts give you a taste of that -- and we welcome talented people from all backgrounds. Many of us have important spaces in our lives -- whether it be family, social organizations, schools, or former companies -- and we're doing all we can to make LogRocket another one.",N/A
Playbook,1 to 50 Employees,"Hoboken, NJ",Enterprise Software & Network Solutions,4.8,5.0,4.7,4.2,4.6,3.7,4.4,See All 27 Reviews,"We are a group of nerdy, sports loving activity providers who believe that everyone deserves access to incredible sports and activity programs. We believe that technology can change the game for providers by automating monotonous tasks, improving insights, and deepening customer relationships.

Program organizers and directors work hard and deal with an incredible amount of hassle and an often unfair playing field to provide programs in their community. Our integrated set of software solutions make life better for sports and youth activity providers.",N/A
Advantis Medical (CA ),1 to 50 Employees,"San Francisco, CA",Health Care Services & Hospitals,4.8,4.6,4.8,4.9,4.7,4.5,4.8,See All 33 Reviews,"Advantis Medical’s purpose is to connect Nurses and Allied Healthcare Professionals to their dream opportunities in interesting locations across the United States!

Advantis Medical Staffing exists today because of a journey that started when a Co-founder of Advantis Global, a national Tech Staffing company headquartered in San Francisco, began a quest to find a treatment and cure for a rare form of disease diagnosed in his young son.

That journey has resulted in pioneering and life changing gene therapy treatments for Limb-Girdle Muscular Dystrophies (LGMDs) where none existed before. Along the way, tons of love and compassion was freely given by an army of caring nurses and healthcare providers.

It was the care experienced from these awesome souls that inspired the creation of Advantis Medical. Now we’re trying to return the love the best way we know how – by connecting Nurses to their dream assignments at top medical facilities across the U.S.

Today, Travel Nurses face a sea of opportunity and countless options when considering their ideal path to rewarding opportunities in their specialization. We’re here to make the whole process easy for you to find, accept, and settle into your next adventure.

Co-founded by experienced Silicon Valley Staffing executives, and headquartered in Dallas, Advantis Medical is a close knit team dedicated to serving those who bring medical comfort and care to others every day.

If you’re optimistic by nature (or by practice), approach each day as an opportunity to be better than yesterday, and genuinely care about others (and yourself!), then you found your squad!",N/A
Knowledge Anywhere,1 to 50 Employees,"Kirkland, WA",Enterprise Software & Network Solutions,4.8,N/A,4.8,4.7,4.7,4.3,4.3,See All 16 Reviews,"Knowledge Anywhere, Inc. builds and deploys custom eLearning and support solutions that leverage the latest and greatest technologies to fill knowledge gaps that stifle business efficiency. Our cutting-edge, agile software products and services make knowledge transfer more flexible and effective. More than anything, we are passionate about our people and our customers with a commitment to rewarding hard work and exceptional ideas.

We are proud to call companies like Ford, Synchrony Financial, Extended Stay America, Siemens, Toyota, and Emerson our customers. Yet we are just as proud of the smaller companies in our client roster. Every customer is a partner to us, no matter how large or small.",N/A
Knowledge Anywhere,1 to 50 Employees,"Kirkland, WA",Enterprise Software & Network Solutions,4.8,N/A,4.8,4.7,4.7,4.3,4.3,See All 16 Reviews,"Knowledge Anywhere, Inc. builds and deploys custom eLearning and support solutions that leverage the latest and greatest technologies to fill knowledge gaps that stifle business efficiency. Our cutting-edge, agile software products and services make knowledge transfer more flexible and effective. More than anything, we are passionate about our people and our customers with a commitment to rewarding hard work and exceptional ideas.

We are proud to call companies like Ford, Synchrony Financial, Extended Stay America, Siemens, Toyota, and Emerson our customers. Yet we are just as proud of the smaller companies in our client roster. Every customer is a partner to us, no matter how large or small.",N/A
Zerion Software,1 to 50 Employees,"Herndon, VA",IT Services,4.8,N/A,4.6,4.3,4.5,4.6,4.5,See All 6 Reviews,"Zerion helps you focus on what matters most by delivering solutions to create efficiency and productivity at every phase of your company. Every data problem has three distinct components: Data Collection, Data Refining and Data Reporting. Zerion delivers the ability for your people, processes, and platforms to flow in harmony. Imagine being able to gain an extra 40 hours a week from your team. What is the value of efficiency in your work? We want to help. Redefine how your teams work with data so you can focus on what matters most to your organization.",N/A
Winning Edge Solutions,1 to 50 Employees,"Columbia, MD",IT Services,4.8,5.0,4.5,4.6,4.5,4.2,4.8,See All 22 Reviews,N/A,N/A
CIRE,1 to 50 Employees,"San Diego, CA",Real Estate,4.8,N/A,5.0,4.7,4.9,4.2,4.8,See All 13 Reviews,"At CIRE Equity, we want our employees to be successful, and we believe that a large part of success is aligned around our unique core values that form our cultural DNA.

PERSISTENT IMPROVEMENT - Relentless Cultivation of Our Potential
QUALITY PERFORMANCE - Executing Beyond Expectations
CREATE OPPORTUNITY - Innovative Thinking to Produce Value
AUTHENTIC COMMUNITY - Building Relationships Through Sincere Interactions

We value our team members emotional intelligence and awareness more than just technical skills because we believe creating a safe place to share openly and receive feedback leads to higher functioning teams. We provide the resources for self-development as we believe our greatest assets are the quality people on our team. We work hard and play harder, celebrating company success as a team.

WHAT DO WE ACTUALLY DO:
Simply put, we play Monopoly everyday by buying commercial real estate assets and trying to improve them through better operations and creative uses.",Mission: Our mission is to provide our clients with the highest level of professional advisory services to accurately meet their real estate investment goals. We are focused on building long term client relationships through our honest evaluation and innovative strategies to create and preserve wealth for our clients’ Commercial Investment Real Estate portfolios.
PayServ Systems,1 to 50 Employees,"Bradenton, FL",Accounting,4.8,N/A,4.8,4.7,4.7,4.5,4.6,See All 15 Reviews,"PayServ's Workforcethrive is a single application that manages the entire Employee Life Cycle, from Hire to Retire. Workforce Acquisition, Workforce Administration and Workforce Development all work together to provide our clients with unique insights, analytics and overall process efficiency to ensure effective and consistent application of company work policies. Login from any device anywhere, anytime and access information inside a secure, single database. With Workforcethrive, you have powerful tools to be strategic, engage your workforce, and stay on top of your business in real-time.",N/A
Breakway Solutions Marketing,1 to 50 Employees,"Shreveport, LA",Advertising & Marketing,4.8,N/A,4.8,4.6,4.8,4.7,4.7,See All 7 Reviews,"We are a marketing company that performs outsourced sales and marketing, including corporate promotions on behalf of our clients. What this means is, instead of our clients using their own internal marketing or sales force; they outsource to us and actually hire us to do it for them. They provide the different promotions and services and we are responsible for representing them.",N/A
Pixlee,1 to 50 Employees,"San Francisco, CA",Advertising & Marketing,4.8,5.0,4.9,4.5,4.7,4.1,4.6,See All 31 Reviews,"Powered by the belief that customer stories are the most powerful way to articulate the value of a product or service, Pixlee helps brands market and sell with real customer photos and videos.

The company works with more than 150 brands such as Kenneth Cole, Levi Strauss and Kimpton Hotels & Restaurants to develop a more authentic marketing experience and create stronger relationships with their most passionate customers.

Pixlee’s visual marketing platform curates customer-generated content in real-time, manages permission rights and easily integrates the content directly into multi-channel browsing and shopping experiences.

This approach has proven to impact sales profoundly: Shoppers that engage with Pixlee-managed content on a brand’s website are, on average, 2x more likely to make a purchase.

Headquartered in San Francisco, Pixlee is funded by Andreessen Horowitz, XSeed Capital, Rothenberg Ventures, David Jones (founder, You & Mr. Jones), GS Shop, and Brian Weiner (chairman, 360i).",Mission: Pixlee’s mission is to enable brands to celebrate and market with the voice of their own customers. Our core belief is that customer stories are the most powerful way to articulate the value of a product or service. We're committed to building the tools that develop a more authentic marketing experience and to help brands create stronger relationships with their most passionate customers.
Correlation One,1 to 50 Employees,"New York, NY",Enterprise Software & Network Solutions,4.8,5.0,4.8,4.5,4.9,4.4,4.8,See All 21 Reviews,"Correlation One is a talent technology company helping organizations build and scale elite data science teams – and win the race for data talent.

Our events help firms attract and engage better talent. Our industry-leading data science assessments help firms efficiently identify the best candidates in their hiring funnel. And our training solutions elevate data literacy levels across the entire organization.",N/A
OM1,1 to 50 Employees,"Boston, MA",Health Care Services & Hospitals,4.8,5.0,4.8,4.9,4.7,4.4,4.7,See All 18 Reviews,"OM1 is a leading healthcare technology company focused on providing outcomes measurement and predictive analytics for value-based and personalized healthcare. Leveraging big clinical data, standardized outcomes measures, and artificial intelligence technology, OM1 delivers a scientifically robust and clinically meaningful approach to enable stakeholders across the healthcare ecosystem to improve clinical and financial outcomes with more precise information for better decision-making.","Mission: OM1 was founded by a team dedicated to the belief that participating in value-based healthcare requires a much more complete view of patient outcomes than has been available until now.

With that principle in mind, we’re focused on transforming healthcare by reimagining how it is measured and delivered."
Chaffin Luhana LLP,1 to 50 Employees,"Pittsburgh, PA",Legal,4.8,4.6,4.9,4.5,4.8,4.8,4.7,See All 25 Reviews,"Chaffin Luhana is a plaintiffs-only law firm with a national trial practice focused on representing plaintiffs in mass tort, securities and whistleblower cases in federal and state courts across the country. The founding partners, trial lawyers Eric Chaffin and Roopal Luhana, have an established record of integrity, success and leadership in the national plaintiffs' bar. The firm prides itself in providing clients with high quality representation designed to achieve the clients' specific goals and needs.",N/A
ProSource Tax Liens,1 to 50 Employees,"Henderson, NV",Colleges & Universities,4.8,3.0,4.8,4.7,4.8,4.5,4.7,See All 29 Reviews,"An Inc 5000 company, ProSource Tax Liens was created by professional tax lien and real estate investors to provide premium content, education, tools, resources, and training for new and advanced investors.

ProSource specializes in providing resources that help clients actually succeed in the investment marketplace.

ProSource prides itself in providing a positive, productive, efficient, and happy workplace for employees, and a quality and effective investing tool and resource for its clients.",N/A
The Farmer's Dog,1 to 50 Employees,"New York, NY",Food Production,4.8,4.5,4.9,4.7,4.8,4.4,4.7,See All 19 Reviews,"The Farmer’s Dog is a subscription-based pet health brand on a mission to disrupt the pet food industry. Our primary service reimagines the food we feed our pets by delivering fresh meals made with healthy, whole food ingredients in personalized meal plans.

We launched after our co-founder Brett’s battle to cure his Rottweiler Jada’s stomach issues illustrated the power of fresh food. After testing every pet food on the market without success, Brett resorted to a fresh, home-cooked diet at his vet’s recommendation. The results were staggering — Jada was cured. Once we realized how poor the state of commercial pet food was, we set out to develop a fresh alternative and created the product we wished existed for our own dogs (and dogs everywhere). Utilizing smart technology and an innovative business model, we are bringing peace of mind to our customers, health to their companions, and fundamentally changing the way people think about feeding their pets.",N/A
ObjectVideo Labs,1 to 50 Employees,"Tysons Corner, VA",Enterprise Software & Network Solutions,4.8,N/A,4.7,5.0,5.0,4.0,4.7,See All 4 Reviews,"Founded in 1998 by world-renowned scientists and program managers from the Defense Advanced Research Projects Agency (DARPA), ObjectVideo Labs develops highly customized video intelligence solutions for its clients. Our commercial software is recognized as a global market leader in providing intelligent video analytics to leading IP Camera and Video Management System manufacturers.

ObjectVideo Labs released its first commercial product more than a decade ago and continues to advance the science of intelligent video with ongoing research and development in areas such as intelligent tagging of consumer and commercial video, machine learning, and mobile video intelligence.

Our R&D Services team is one of the premier global research organizations in the fields of computer vision and geo-location; many hold PhD’s and are internationally known for their research and writings in the field. Our team also includes leading minds in Big Data management and Software Engineering.",N/A
Amnet inc,1 to 50 Employees,"Colorado Springs, CO",IT Services,4.8,N/A,4.7,4.7,4.6,4.6,4.5,See All 24 Reviews,"Selected as a top workplace by both the Gazette and Colorado Biz magazine. We believe that by putting our employees first, that they will put our clients first. Having a high performance team starts with engaged employees and a positive company culture.
The proof in in our accolades which include being selected as the best IT support company 9 of the last 12 years by the readers of the Colorado Springs Business Journal and being a 3 time winner of the BBB's Excellence in Customer Service Award.
If you're a top performer who wants to work for a company that will invest in your professional growth, and you want to work with other top performers, Amnet is a great team to join. Slackers and people with negative attitudes please apply with our competitors.",N/A
Curata,1 to 50 Employees,"Boston, MA",Enterprise Software & Network Solutions,4.8,N/A,5.0,5.0,5.0,4.3,4.7,See All 5 Reviews,"Curata's software help marketers scale a data-driven, content marketing supply chain to grow their leads and revenue. Hundreds of companies around the world from startups to the Fortune 500 depend upon Curata to fuel their content marketing engines. Curata has been at the forefront of the content marketing movement, and is part of the unprecedented growth in marketing technology investment projected to continue for many years to come.","Mission: A great new movement has begun. A movement where marketers don't have to solely rely on the media to connect with their customers; and where customers can directly learn from, and sometimes laugh with, the brands they want, when they want. This movement is called . . . CONTENT MARKETING. We, at Curata, have been fortunate to be a part of the growth of this movement since 2007; enabling hundreds of companies to create and curate quality content."
Kleiner Perkins Caufield & Byers,1 to 50 Employees,"Menlo Park, CA",Internet,4.8,N/A,4.6,4.8,4.7,4.7,4.8,See All 39 Reviews,"Kleiner Perkins Caufield & Byers (KPCB) partners with the brightest entrepreneurs to turn disruptive ideas into world-changing businesses. The firm has helped build pioneering companies like Amazon, Electronic Arts, Genentech, Google, Nest, Netscape, and Twitter. KPCB offers entrepreneurs years of operating experience, puts them at the center of a vast and influential network, and accelerates their success through expertise and support in recruiting, product design and delivery, business development, strategic partnerships and brand building. KPCB invests in all stages from seed and incubation to growth companies and operates from offices in Menlo Park, San Francisco, Shanghai and Beijing. For more information, visit www.kpcb.com and follow us @kpcb.",N/A
Entech Network Solutions,1 to 50 Employees,"Coral Springs, FL",Staffing & Outsourcing,4.8,5.0,4.8,4.7,4.8,4.7,4.8,See All 25 Reviews,"Entech is a full-service Human Resources Consultancy specializing in talent acquisition, executive recruitment, business consulting, and project management. We have been in the digital media, marketing, advertising, and technology verticals nationwide since 1999, and have created a methodology that is unique to each client environment, driving growth and value based solutions. Our goal is to produce the best available human capital quickly, efficiently, and always with Entech’s professional services guarantee. Our team works diligently to keep the human experience at the center of all the solutions we provide.
Entech also provides consulting services such as assessments, succession planning, executive compensation, process improvement, and key associate training.
Although this has been a challenging year for all of us, Entech is proud to be celebrating our 21st anniversary in 2020! Please continue to keep you and your loved ones safe and thank you to all of our loyal clients, partners, and team members for allowing us to continue providing our customized solutions",N/A
Apogee Adventures,1 to 50 Employees,"Brunswick, ME",Travel Agencies,4.8,3.0,4.8,3.9,4.8,3.7,4.2,See All 19 Reviews,"Founded in 2001, Apogee Adventures offers a variety of enriching summer experiences across the world for students 11-18. Trips center around outdoor-oriented hiking, biking, community service, foreign language, writing, and photography with supplemental activities including sea-kayaking, surfing, rock-climbing, ice climbing, and whitewater rafting. Apogee runs programs varying in length from 1-6 weeks on the West Coast, in New England, Central America, Puerto Rico, and Europe. Our goal is to have students complete their trips with increased confidence, character, and community-mindedness.","Mission: We travel in small, supportive, co-ed groups led by dynamic, responsible, and well-trained leaders. In this nurturing and wholesome environment, students learn about themselves and others through physical challenge and volunteer work. Apogee’s primary goals are for students to have fun, form lasting friendships, and to develop strong values.

We want our students to return home with a sense of accomplishment and self-confidence that carries over into all aspects of life."
Riderflex,1 to 50 Employees,"Denver, CO",Staffing & Outsourcing,4.8,5.0,4.5,4.5,4.6,4.3,4.5,See All 29 Reviews,N/A,N/A
Ally Commerce,1 to 50 Employees,"Atlanta, GA",Internet,4.8,N/A,4.7,4.5,4.7,4.4,4.7,See All 63 Reviews,"Ally is the proven leader in its industry. We have set the bar as the leader across key e-commerce metrics ranging from conversion to customer satisfaction to shipping. And we will help brands achieve the lowest possible Total Cost of Ownership.

Ally's advantage stems from its expertise of selling online, multiplied by its state of the art technology. Our customers turn to us as their partner and thought leader for e-commerce. Our proprietary cloud-based technology enables us to operate your e-commerce for less than if you did it yourself. It enables unique conversion strategies that have not been matched anywhere else. Our technology also gives you the ability to understand your customers. It is scalable, agile, and requires literally no integration from you.",N/A
Rush (TN),1 to 50 Employees,"Memphis, TN",Less than $1 million (USD),4.8,N/A,4.8,4.2,4.7,4.2,4.8,See All 19 Reviews,N/A,N/A
Optimum Employer Solutions,1 to 50 Employees,"Santa Ana, CA",Staffing & Outsourcing,4.8,N/A,5.0,4.9,4.9,4.8,4.8,See All 17 Reviews,N/A,N/A
Gooroo,1 to 50 Employees,"New York, NY",K-12 Education,4.8,N/A,4.7,4.7,4.5,4.6,4.3,See All 25 Reviews,N/A,N/A
Apogee Adventures,1 to 50 Employees,"Brunswick, ME",Travel Agencies,4.8,3.0,4.8,3.9,4.8,3.7,4.2,See All 19 Reviews,"Founded in 2001, Apogee Adventures offers a variety of enriching summer experiences across the world for students 11-18. Trips center around outdoor-oriented hiking, biking, community service, foreign language, writing, and photography with supplemental activities including sea-kayaking, surfing, rock-climbing, ice climbing, and whitewater rafting. Apogee runs programs varying in length from 1-6 weeks on the West Coast, in New England, Central America, Puerto Rico, and Europe. Our goal is to have students complete their trips with increased confidence, character, and community-mindedness.","Mission: We travel in small, supportive, co-ed groups led by dynamic, responsible, and well-trained leaders. In this nurturing and wholesome environment, students learn about themselves and others through physical challenge and volunteer work. Apogee’s primary goals are for students to have fun, form lasting friendships, and to develop strong values.

We want our students to return home with a sense of accomplishment and self-confidence that carries over into all aspects of life."
Ally Commerce,1 to 50 Employees,"Atlanta, GA",Internet,4.8,N/A,4.7,4.5,4.7,4.4,4.7,See All 63 Reviews,"Ally is the proven leader in its industry. We have set the bar as the leader across key e-commerce metrics ranging from conversion to customer satisfaction to shipping. And we will help brands achieve the lowest possible Total Cost of Ownership.

Ally's advantage stems from its expertise of selling online, multiplied by its state of the art technology. Our customers turn to us as their partner and thought leader for e-commerce. Our proprietary cloud-based technology enables us to operate your e-commerce for less than if you did it yourself. It enables unique conversion strategies that have not been matched anywhere else. Our technology also gives you the ability to understand your customers. It is scalable, agile, and requires literally no integration from you.",N/A
DDI Consulting,1 to 50 Employees,"Sacramento, CA",Advertising & Marketing,4.8,N/A,4.7,4.5,4.6,4.5,4.7,See All 16 Reviews,"We represent some of the world’s most recognizable brands and are dedicated to helping our Fortune 500 clients acquire and retain their customers in a variety of industries including but not limited to telecommunications, finance, energy and retail. Indirect channels of marketing, such as TV commercials, radio ads, and direct mail, have created a personal gap between our corporate clients and their consumers.

DDI Consulting bridges this detrimental gap by building lasting relationships through direct in-person contact with customers. When compared to other forms of marketing, the benefits we provide to our clients are invaluable!","Mission: Our mission is to become a global leader in the outsourced sales and marketing industry by taking a genuine and passionate interest in the growth of our people and our clients. We will continue to expand and increase our influence on the domestic and international stage, while constantly developing our leadership roles in the for-profit and non-profit sectors. Through our vision, our competitive drive to be the best and our unrelenting work ethic, we will impact everyone contact!"
Big Compass,1 to 50 Employees,"Denver, CO",IT Services,4.8,4.6,4.8,4.7,4.7,4.6,4.7,See All 15 Reviews,"We believe that a more connected world is a better world. When data, systems, and processes are seamlessly connected, they generate more value for the organization they are in. Similarly, when people are connected through teams, communities, and organizations, they produce better outcomes for everyone. Building communities and integrating technologies is how humans have survived and thrived.

Our future depends on us continuing to connect and integrate. Technology is generating new concepts and ideas at an ever-increasing rate. Many organizations are struggling to create or integrate the right mix of new tools and technologies to stay relevant. The speed at which companies are replaced on the S&P 500 is dramatically increasing. At the same time, individuals and communities are struggling with the impact of technology on their lives. A recent UCLA study found each successive generation of Americans is actually getting lonelier, despite decades of technological innovation aimed at solving that problem. A recent Harvard study concludes that the single most significant predictor of an individual’s mental and physical health is the depth and number of relationship connections they have.

Connecting with the people of our communities and connecting the systems that support them is what motivates us at Big Compass. We hope to help the world lean on each other a little more, leaving it a little better than the way we found it.",N/A
Why Unified,1 to 50 Employees,"Newark, DE",Advertising & Marketing,4.8,5.0,4.9,4.9,4.9,4.9,4.9,See All 41 Reviews,"Why Unified® fuels your Marketing or Workplace to do more, in less time.

Why Unified® is a sales and marketing platform that empowers your Workplace (software) with 50+ apps that run your sales, marketing, and day-to-day all under one platform. Take it a step further with Marketing (services) and enable your small business to use time-tested marketing programs under a low monthly subscription.",N/A
Elevate Energy Partners,1 to 50 Employees,"Los Angeles, CA",Energy,4.8,N/A,4.9,4.8,4.9,4.8,4.8,See All 32 Reviews,"At Elevate Energy Partners we optimize intelligent energy reduction solutions to maximize your savings potential for the least out of pocket expense. When it comes to producing energy, our team is dedicated to designing, installing, and maintaining the most effective and affordable solar solutions.","Mission: Elevate Energy provides our customers intelligent and sustainable energy education and dynamic options to elevate the quality of life for families today and for future generations to come.

Our experience in the solar industry has taught us a few things:

-Great Customer Service is Paramount
-Constant Improvement Drives Sustainability
-Always Lead with Creativity and Innovation
-What is Best for our Clients is Best for Us"
Youth Enrichment League,1 to 50 Employees,"Carver, MN",Preschool & Child Care,4.8,N/A,4.8,4.7,4.8,4.4,3.6,See All 19 Reviews,N/A,N/A
Dwelo,1 to 50 Employees,"Bluffdale, UT",Computer Hardware & Software,4.8,5.0,4.9,4.5,4.7,4.6,4.8,See All 33 Reviews,"Dwelo is a home automation platform purpose built for the multifamily industry.

We provide our customers - owners, managers, and residents - with web and mobile applications that allow them to control smart devices across their communities saving them time and money. We support our customers with end-to-end services that ensure an amazing experience for every member of the community. With Dwelo’s technology and service, residents live in the future, managers streamline their operations, and owners improve their NOI.",N/A
Helium SEO,1 to 50 Employees,"Cincinnati, OH",Advertising & Marketing,4.8,4.5,4.8,4.7,4.7,4.4,4.6,See All 18 Reviews,"Helium SEO is a completely unique digital marketing company that utilizes artificial intelligence and machine learning to build highly efficient systems for SEO and SEM that far outperform traditional agencies. Our team has been doing digital marketing for over 10 years, and every day we strive to drive better ROI for our clients. We believe the modern digital marketing campaign must be invented by marketers and built by engineers in order to effectively leverage modern technology to bring in clients.",N/A
atSpoke,1 to 50 Employees,"San Francisco, CA",Internet,4.8,5.0,4.8,4.6,4.7,4.7,4.7,See All 20 Reviews,atSpoke is a San Francisco-based startup that is modernizing workplace operations with an intuitive service desk and dynamic learning base that allows employees and internal support teams to work from where they are. Our vision is that every employee have what they need to do their best work. Our mission is to enable every internal support team to do just that. atSpoke is well-funded and backed by Accel and Greylock.,N/A
