NAME,SIZE,LOCATION_HQ,INDUSTRY,RATING_OVERALL,RATING_DI,RATING_CV,RATING_WL,RATING_SM,RATING_CB,RATING_CO,NUM_REVIEWS,DESCRIPTION,MISSION
Accenture,10000+ Employees,"Dublin, Ireland",Consulting,4.0,4.2,3.9,3.4,3.5,3.9,3.9,"See All 73,988 Reviews","Accenture is a global professional services company with leading capabilities in digital, cloud and security. Combining unmatched experience and specialized skills across more than 40 industries, we offer Strategy and Consulting, Interactive, Technology and Operations services—all powered by the world’s largest network of Advanced Technology and Intelligent Operations centers. Our 500,000 people deliver on the promise of technology and human ingenuity every day, serving clients in more than 120 countries. We embrace the power of change to create value and shared success for our clients, people, shareholders, partners and communities. Visit us at www.accenture.com.",N/A
Cinépolis,1001 to 5000 Employees,"Morelia, Mexico",Movie Theaters,3.9,4.0,3.8,3.4,3.5,3.4,3.5,"See All 1,030 Reviews","Cinépolis USA is a leading world-class cinema exhibitor that offers guests enhanced movie-going experiences through its “Cinépolis Luxury Cinemas” and “Cinépolis” theater concepts. Our Mission is to create an upscale, family-oriented environment and to indulge our guests in an intimate, comfortable, and friendly atmosphere. By innovating, we have become entertainment leaders, forever revolutionizing the movie-going experience. Cinépolis USA makes every movie memorable by providing an elevated level of the movie going experience. Our traditional, premium and ‘Luxury Cinema’ concepts have changed the way movie-goers will watch movies forever. Below you will find a list of locations where you can find each amenity we offer.",N/A
"DHL Express
Part of DHL",10000+ Employees,"Bonn, Germany",Express Delivery Services,3.9,4.2,3.9,3.4,3.5,3.7,3.6,"See All 1,952 Reviews","THE WORLD’S MOST INTERNATIONAL COMPANY

Global trade connects countries, cultures and people. It powers the economy and improves lives everywhere – and since 1969, DHL Express has been pioneering this critical industry.

Known as the International Specialists, we serve customers across an unrivaled network that spans 220 countries and territories, and we’re on the cutting edge with exceptional products, services and solutions that simplify the process of moving goods across borders.

We know that to provide world-class service, you need world-class employees. That’s why we take pride in attracting the best candidates for a wide range of roles throughout our vast operation – which can take them all over the world.

Our employees love what they do and where they work – and they tell us so. That’s because we go above and beyond to ensure they have the support and opportunities to not only succeed in their jobs, but also to maximize their potential through personal and professional development.","Mission: EXCELLENCE. SIMPLY DELIVERED.

DHL Express is the leading global brand in the logistics industry and a division of the DPDHL family, whose services include national/international parcel delivery; e-commerce shipping and fulfillment solutions; international express, road, air and ocean transport and industrial supply-chain management. With specialized solutions for technology, life sciences & healthcare, energy, automotive and retail industries, DHL is “The Logistics Company for the World.”"
"Bobcat Company
Part of Doosan",1001 to 5000 Employees,"West Fargo, ND",Industrial Manufacturing,3.9,3.4,3.7,3.6,3.4,3.5,3.5,See All 172 Reviews,"As an industry leader in the engineering, manufacturing, and marketing of compact and heavy construction equipment, attachments, air compressors, lighting systems, and generators, Doosan Bobcat represents world-renowned brands including Doosan, Bobcat, Doosan Portable Power and Geith.

Our people power our products. If you want to build the future of our industry in world-class facilities using cutting-edge technologies, then look no further. You’ll bring your knowledge and skills. We’ll provide an environment where you can thrive",N/A
University of Vermont,1001 to 5000 Employees,"Burlington, VT",Colleges & Universities,3.9,3.7,3.8,3.8,3.1,3.5,3.4,See All 343 Reviews,"The University of Vermont goes by UVM, which stands for the Latin phrase Universitas Viridis Montis, or University of the Green Mountains. It offers 100 undergraduate majors as well as more than 50 master's programs and 20 doctoral programs. UVM has an enrollment of more than 10,000 undergraduates, some 1,500 graduate students, and more than 450 medical students. A public land grant university, UVM draws about 8% of its budget from the state of Vermont. Notable alumni include education philospher John Dewey and film producer Jon Kilik. Ira Allen founded the university in 1791, the same year that Vermont became the 14th state.",N/A
Geosyntec Consultants,1001 to 5000 Employees,"Atlanta, GA",Architectural & Engineering Services,3.9,3.9,3.6,3.2,3.6,3.7,3.7,See All 172 Reviews,"Geosyntec Consultants is a specialized consulting and engineering firm that works with private and public sector clients to address their new ventures and complex problems involving the environment, natural resources, and the civil infrastructure.

Since our founding in 1983, we have grown based on the application of sustainability principles to projects involving environmental contamination studies and remediation; natural resources assessment and restoration; compliance management for air emissions, wastewater discharges, and waste disposal; and engineering and design for the environmental, water resources, and civil infrastructures.",N/A
US Agency for International Development,5001 to 10000 Employees,"Washington, DC",Federal Agencies,3.9,3.8,3.8,3.8,3.4,3.7,3.8,See All 565 Reviews,"USAID leads international development and humanitarian efforts to save lives, reduce poverty, strengthen democratic governance and help people progress beyond assistance.

USAID is the world's premier international development agency and a catalytic actor driving development results. USAID works to help lift lives, build communities, and advance democracy. USAID's work advances U.S. national security and economic prosperity; demonstrates American generosity; and promotes a path to recipient self-reliance and resilience.","Mission: Our Mission: On behalf of the American people, we promote and demonstrate democratic values abroad, and advance a free, peaceful, and prosperous world. In support of America's foreign policy, the U.S. Agency for International Development leads the U.S. Government's international development and disaster assistance through partnerships and investments that save lives, reduce poverty, strengthen democratic governance, and help people emerge from humanitarian crises and progress beyond assistance."
Thomas Jefferson University,5001 to 10000 Employees,"Philadelphia, PA",Colleges & Universities,3.9,3.4,3.6,3.5,3.2,3.4,3.4,See All 359 Reviews,"Thomas Jefferson University declares its graduates to be masters of health advancement. Its Jefferson Medical College has departments and clinics in surgery and specialized areas including obstetrics, neurology, and psychiatry. The Graduate Studies department offers programs in public health and biomedical studies. The College of Health Professions has programs in nursing, pharmacy, bioscience technologies, and counseling. Student enrollment is approximately 2,600. The university tests or treats 25,000 inpatients and more than 300,000 outpatients each year. Thomas Jefferson University was founded as Jefferson Medical College in 1824. Since then it has granted more than 27,000 medical degrees.",N/A
University of Akron,5001 to 10000 Employees,"Akron, OH",Colleges & Universities,3.9,3.7,3.8,3.8,3.5,3.2,3.6,See All 461 Reviews,"""Zip it!"" may be an insult some places, but not at The University of Akron. The school, which has an enrollment of nearly 25,000 students, plays collegiate sports as the Zips (Zippy the Kangaroo is its mascot). It offers more than 200 undergraduate majors and 100 master's degree programs, as well as certificate and associate degree programs, through about ten schools and colleges. The university also operates the Medina County University Center; Wayne College, a branch of the university; and Summit College, a community college and technical school. The University of Akron was founded in 1870 as Buchtel College.",N/A
Google,10000+ Employees,"Mountain View, CA",Internet,4.5,4.4,4.4,4.3,4.1,4.5,4.3,"See All 18,374 Reviews","Google is not a conventional company, and we don’t intend to become one. True, we share attributes with the world’s most successful organizations – a focus on innovation and smart business practices comes to mind – but even as we continue to grow, we’re committed to retaining a small-company feel. At Google, we know that every employee has something important to say, and that every employee is integral to our success. We provide individually-tailored compensation packages that can be comprised of competitive salary, bonus, and equity components, along with the opportunity to earn further financial bonuses and rewards.

Googlers thrive in small, focused teams and high-energy environments, believe in the ability of technology to change the world, and are as passionate about their lives as they are about their work. For more information, visit careers.google.com.",N/A
Microsoft,10000+ Employees,"Redmond, WA",Computer Hardware & Software,4.4,4.4,4.3,4.1,4.0,4.1,4.1,"See All 29,393 Reviews","Our drive to change the world unites us!

Microsoft is the ideal place for people who have passion for their work and the desire to make an impact—in their careers, in the community and on the world. Microsoft is a unique company; and not just within the tech industry. Here, smart people thrive on their own terms and push their intelligence to its limit. The variety of job opportunities and career advancement at Microsoft is incredible and empowers you to constantly challenge yourself and chart your own course.",N/A
Apple,10000+ Employees,"Cupertino, CA",Computer Hardware & Software,4.3,4.4,4.3,3.7,3.7,4.3,3.8,"See All 20,849 Reviews","We’re a diverse collective of thinkers and doers, continually reimagining what’s possible to help us all do what we love in new ways. The people who work here have reinvented entire industries with the Mac, iPhone, iPad, and Apple Watch, as well as with services, including Apple TV, the App Store, Apple Music, and Apple Pay. And the same innovation that goes into our products also applies to our practices — strengthening our commitment to leave the world better than we found it.

Every new product we invent, service we create, or store we open is the result of people working together to make each other’s ideas stronger. That happens here because every one of us strives toward a common goal — creating the best customer experiences. So bring your passion, courage, and original thinking and get ready to share it. This is where your work can make a difference in people’s lives. Including your own.",N/A
US Air Force,10000+ Employees,"Washington, DC",Federal Agencies,4.2,4.2,4.0,3.3,3.4,4.3,4.2,"See All 16,602 Reviews","The mission of the US Department of the Air Force is to fly, fight, and win -- in air, space, and cyberspace. Along with the Army, Navy, and Marine Corps, the US Air Force is a major military branch of the US Department of Defense responsible for defending the US and its interests through aerial, space, and cyber warfare. The agency includes more than a dozen major commands, including the Air Force Reserve and Air National Guard. It also consists of field operating agencies and direct reporting units, which are typically assigned to specialized missions. It has more than 150,000 civilian employees and 330,000 active duty personnel, some of whom are deployed in Afghanistan, Iraq, and the Asia/Pacific region.",N/A
Cisco Systems,10000+ Employees,"San Jose, CA",Computer Hardware & Software,4.2,4.3,4.3,4.2,3.8,4.1,3.9,"See All 21,812 Reviews","#WeAreCisco, where each person is unique, but we bring our talents to work as a team and make a difference. Here’s how we do it.

We embrace digital, and help our customers implement change in their digital businesses. Some may think we’re “old” (30 years strong!) and only about hardware, but we’re also a software company. And a security company. A blockchain company. An AI/Machine Learning company. We even invented an intuitive network that adapts, predicts, learns and protects. No other company can do what we do – you can’t put us in a box!

But “Digital Transformation” is an empty buzz phrase without a culture that allows for innovation, creativity, and yes, even failure (if you learn from it.)

So, you have colorful hair? Don’t care. Tattoos? Show off your ink. Like polka dots? That’s cool. Pop culture geek? Many of us are. Passion for technology and world changing? Be you, with us!","Mission: Cisco wants you to bring your uniqueness, join teams to solve challenges, and work together to get results. Be you, with us! #WeAreCisco!

Day to day, we focus on the give and take. We give our best, we give our egos a break and we give of ourselves (because giving back is built into our DNA.) We take accountability, we take bold steps, and we take difference to heart. Because without diversity of thought and a commitment to equality for all, there is no moving forward."
Capital One,10000+ Employees,"Mc Lean, VA",Banks & Credit Unions,4.1,4.2,4.1,4.1,3.6,4.2,3.7,"See All 9,223 Reviews","Capital One is where professional achievement meets personal satisfaction. Here, every day is another chance to do meaningful work and disrupt an entire industry in positive ways—while getting the opportunities, support and benefits you need.

Compassionate and curious. Inspirational and energized. That’s #LifeAtCapitalOne. Discover it for yourself today.","Mission: Capital One is an equal opportunity employer committed to diversity and inclusion in the workplace. All qualified applicants will receive consideration for employment without regard to sex, race, color, age, national origin, religion, sexual orientation, gender identity, protected veteran status, disability or other protected status."
Qualcomm,10000+ Employees,"San Diego, CA",Computer Hardware & Software,4.1,3.9,3.8,3.4,3.6,4.1,4.0,"See All 6,804 Reviews","We’re looking for inventive minds to help fuel what’s next in 5G.

Qualcomm is the wireless technology innovator and the company of inventors that unlocked 5G. We’re ushering in an age of rapid acceleration in wireless connectivity that’s transforming entire industries and enriching lives on a global scale. From smartphones to smart homes, mobile PCs to automotive, gaming to XR/VR/AR, and audio to factories of the future, 5G may be the most important technological development of the 21 st century — and Qualcomm is leading the way.

But this is just the beginning. It takes brilliant minds with diverse skills, backgrounds, and cultures to transform 5G’s potential into world-changing technologies and products. This is the Invention Age — and this is where you come in.",N/A
Intel Corporation,10000+ Employees,"Santa Clara, CA",Computer Hardware & Software,4.1,4.4,4.1,4.0,3.5,4.0,3.9,"See All 17,699 Reviews","Intel’s mission is to shape the future of technology to help create a better future for the entire world. By pushing forward in fields like AI, analytics and cloud-to-edge technology, Intel’s work is at the heart of countless innovations. From major breakthroughs like self-driving cars and rebuilding the coral reefs, to things that make everyday life better like blockbuster effects and improved shopping experiences — they’re all powered by Intel technology. With a career at Intel, you have the opportunity to help make the future more wonderful for everyone.

Join us.",N/A
Bank of America,10000+ Employees,"Charlotte, NC",Banks & Credit Unions,4.0,4.3,4.0,3.8,3.5,4.0,3.8,"See All 26,093 Reviews","Bank of America is one of the world's largest financial institutions, serving individuals, small- and middle-market businesses and large corporations with a full range of banking, investing, asset management and other financial and risk management products and services. The company serves approximately 56 million U.S. consumer and small business relationships. It is among the world's leading wealth management companies and is a global leader in corporate and investment banking and trading.",N/A
Accenture,10000+ Employees,"Dublin, Ireland",Consulting,4.0,4.2,3.9,3.4,3.5,3.9,3.9,"See All 73,988 Reviews","Accenture is a global professional services company with leading capabilities in digital, cloud and security. Combining unmatched experience and specialized skills across more than 40 industries, we offer Strategy and Consulting, Interactive, Technology and Operations services—all powered by the world’s largest network of Advanced Technology and Intelligent Operations centers. Our 500,000 people deliver on the promise of technology and human ingenuity every day, serving clients in more than 120 countries. We embrace the power of change to create value and shared success for our clients, people, shareholders, partners and communities. Visit us at www.accenture.com.",N/A
"Montefiore Medical
Hiring Surge",10000+ Employees,"Bronx, NY",Health Care Services & Hospitals,3.9,4.0,3.6,3.7,3.1,3.9,3.7,See All 773 Reviews,"The primary teaching hospital of the Albert Einstein College of Medicine, Montefiore Medical Center attends to the health care needs of residents of the Bronx and nearby Westchester County. The health system operates three main hospitals with about 1,500 beds, more than 100 ambulatory care offices, a children's hospital, and Centers of Excellence in cancer care, cardiovascular services, pediatrics, transplantation, and neurosciences. Additionally, it operates a home health care agency as well as outpatient facilities that provide ambulatory and diagnostic services. Montefiore Medical Center also offers medical education programs in partnership with the Albert Einstein College of Medicine.",N/A
Millennium,1001 to 5000 Employees,"New York, NY",Investment Banking & Asset Management,3.9,4.3,3.6,3.2,3.4,4.2,3.8,See All 138 Reviews,"Millennium is a global alternative investment management firm, founded in 1989, which manages more than $45 billion in assets. We seek to pursue a diverse array of investment strategies across industry sectors, asset classes, and geographies.

Our four primary strategies are RV Fundamental Equity, Equities Arbitrage, Fixed Income Strategies, and Quantitative Strategies.","Mission: At Millennium, our mission is clear – to deliver the alternative investment industry’s highest quality returns to our investors while maintaining a commitment to our principles of integrity, discipline, and excellence.

Integrity: We operate with clarity of purpose, striving to maintain alignment with our investors and working with the expectation that our people will conduct themselves with professionalism and respect for our core values.

Discipline: Managing risk is at the core of what we do. We take a measured and thoughtful approach in both our investment and operational activities, pursuing new opportunities rigorously, pragmatically, and with an eye towards maintaining a standard of excellence.

Excellence: We believe in constantly improving how we operate, striving to develop leading talent, resources, and processes."
Cinépolis,1001 to 5000 Employees,"Morelia, Mexico",Movie Theaters,3.9,4.0,3.8,3.4,3.5,3.4,3.5,"See All 1,030 Reviews","Cinépolis USA is a leading world-class cinema exhibitor that offers guests enhanced movie-going experiences through its “Cinépolis Luxury Cinemas” and “Cinépolis” theater concepts. Our Mission is to create an upscale, family-oriented environment and to indulge our guests in an intimate, comfortable, and friendly atmosphere. By innovating, we have become entertainment leaders, forever revolutionizing the movie-going experience. Cinépolis USA makes every movie memorable by providing an elevated level of the movie going experience. Our traditional, premium and ‘Luxury Cinema’ concepts have changed the way movie-goers will watch movies forever. Below you will find a list of locations where you can find each amenity we offer.",N/A
True Food Kitchen,1001 to 5000 Employees,"Phoenix, AZ",Upscale Restaurants,3.9,3.9,3.8,3.5,3.2,3.2,3.4,See All 166 Reviews,"True Food Kitchen is a restaurant inspired by a philosophy that food should make you feel better, not worse. We're a passionate collective of accomplished chefs, visionary restaurateurs and a renowned doctor of integrative medicine, who believe delicious dining and conscious nutrition can go hand in hand, without sacrificing flavor, creativity or indulgence. At True Food Kitchen, we invite our guests to become part of a world where great tasting food and thoughtfully crafted beverages - shared in an environment of infectious, accepting positivity - can be the foundation for a life well lived.",N/A
Arkansas Children's,1001 to 5000 Employees,"Little Rock, AR",Health Care Services & Hospitals,3.9,3.7,4.1,3.9,3.6,3.9,3.8,See All 132 Reviews,"As the only pediatric medical center in the state, Arkansas Children's Hospital (ACH) serves the youngest Razorbacks from birth to age 21. The not-for-profit hospital has more than 315 beds.When it comes to children's health, there's not much this hospital doesn't do. Specialties include childhood cancer, pediatric orthopedics, and neonatology. In addition to its acute care services, it operates many specialty clinics and outpatient centers. ACH is one of the largest pediatric hospitals in the US, and is also engaged in teaching and medical research through its affiliation with the University of Arkansas for Medical Sciences, the academic medical center of the University of Arkansas System.",N/A
Covenant HealthCare,1001 to 5000 Employees,"Saginaw, MI",Health Care Services & Hospitals,3.9,3.8,3.9,3.4,3.3,3.1,3.7,See All 119 Reviews,"Covenant Medical Center (operating as Covenant HealthCare) has made a pact with Wolverine Staters to try to keep them in good health. The healthcare provider operates more than a dozen inpatient and outpatient care facilities, including its two main Covenant Medical Center campuses. It serves residents in a 20-county area of east-central Michigan, with additional facilities in Bay City, Frankenmuth, and Midland. Specialized care services include cardiovascular health, cancer treatment, and obstetrics. Covenant HealthCare was formed in 1998 through the merger of Saginaw General and St. Luke's Hospitals. The health care system has more than 600 beds and a staff of about 500 physicians.",N/A
BenefitMall,1001 to 5000 Employees,"Dallas, TX",Insurance Agencies & Brokerages,3.9,4.3,3.9,3.8,3.6,3.6,3.1,See All 262 Reviews,"BenefitMall is a national provider of employee benefits, payroll, HR and employer services. Headquartered in Dallas and founded in 1979, BenefitMall®, believes in the power and promise of American enterprise. Working with a network of more than 20,000 Trusted Advisors, comprised of Brokers and CPAs, we enable more than 200,000 small and medium sized businesses easy access to affordable quality workforce solutions including employee benefits, payroll, compliance, and HR solutions.",N/A
SKF USA,1001 to 5000 Employees,"Lansdale, PA",Industrial Manufacturing,3.9,3.5,3.7,3.9,3.2,4.2,3.5,See All 150 Reviews,"Do you want to be part of shaping a sustainable future? We’ve got plenty of challenges. Which one is yours?

Every day at SKF USA amazing ideas are born and quickly become solutions for our customers’ biggest challenges. With over 4,500 U.S. employees, SKF uses over 100 years of knowledge and engineering to develop products and services that help our customers grow into successful and profitable businesses.","Mission: Our people are our success. Your personal development and growth is importance to us.

We make sure our employees enjoy every opportunity to broaden their expertise and deepen their knowledge in various applications.

Wherever the world moves – in factories, on the road or towards the future – we are there to help."
Stewart Title,5001 to 10000 Employees,"Houston, TX",Insurance Carriers,3.9,3.6,3.7,3.6,3.4,3.5,3.4,See All 467 Reviews,"When you join the Stewart team, you become part of a global real estate services company that helps make property ownership a reality around the world. We’re committed to creating better customer experiences as we provide residential and commercial title insurance, closing and settlement services and specialized offerings for the mortgage industry. We’re also committed to outhustling our competition. We share expertise and ideas and deliver comprehensive service and innovative solutions through our direct operations, our network of Stewart Trusted Providers™ and our family of companies. We’re investing in resources and people to become the Premier Titles Services Company. Be part of that. Join the Stewart (NYSE-STC) team.

Stewart. Redefined and moving ahead. Learn more at https://www.stewart.com, subscribe to https://blog.stewart.com/stewart/ or follow us on Twitter @stewarttitleco.",N/A
Armani,10000+ Employees,"Milan, Italy",Consumer Products Manufacturing,3.9,3.6,3.3,3.5,3.3,3.2,3.0,See All 265 Reviews,"Richard Gere's Armani-clad American Gigolo helped to boost what Giorgio Armani had already built. Armani is known for the sleek, unstructured look of its men's and women's suits. The firm licenses its name for perfume, watches, and accessories, but apparel still accounts for more than half of sales. Armani's retail empire spans more than 35 countries and includes some 300 stores. Its stores bear such names as Giorgio Armani, Armani Exchange, Emporio Armani, Armani and Collezioni. Armani owns Simint, the Italian holder of the Armani jeans license, and has been moving the production of other lines in-house. Despite persistent flotation flirtations, the designer maintains ownership of his company.",N/A
Neustar,1001 to 5000 Employees,"Sterling, VA",Internet,3.9,4.2,3.7,3.8,3.5,3.7,3.5,See All 647 Reviews,"Neustar, Inc. is an information services and technology company and a leader in identity resolution providing the data and technology to enables trusted connections between companies and people at the moments that matter most. Neustar offers industry-leading solutions in Marketing, Risk, Communications, Security and Registry that responsibly connect data on people, devices and locations, continuously corroborated through billions of transactions. We help marketers identify and engage customers along their journey, enterprises protect themselves and their customers from fraud and account take-over, digital businesses under increasing threat from cyberattack, and companies and consumers by bringing trusted engagement back to voice telephone calls. Neustar serves more than 8,000 clients worldwide, including 60 of the Fortune 100. More information is available at https://www.home.neustar .

Come join us at Neustar and see how learning can happen everywhere.",N/A
Maimonides Medical Center,5001 to 10000 Employees,"Brooklyn, NY",Health Care Services & Hospitals,3.9,4.2,3.3,3.4,3.3,4.4,3.7,See All 220 Reviews,"Brooklyn's Leading Hospital — The Best Care. Right Here.

Maimonides Medical Center is at the forefront of innovation in medical science and is the largest hospital in Brooklyn.

The Maimonides Heart & Vascular Institute ranks among the top 1% of hospitals in the US for heart attack and heart failure patient outcomes. Maimonides is an official NY State Department of Health approved Pediatric and Adult Trauma Center. In fact, we are Brooklyn’s ONLY Pediatric Trauma Center.

The Surgery Department at Maimonides has experts in all major specialties. Our Cardiac, Neuro, Orthopedic, Thoracic and Urologic surgery divisions are among the best in the nation, with superb Anesthesiology Services, advanced imaging technology and next-generation Operating Rooms.

The accredited Maimonides Cancer Center is the only full-service center in Brooklyn, providing all treatment modalities and specialties. Our highly regarded Breast Center is home to a Breast Imaging Center of Excellence.

Maimonides is a state-designated Regional Perinatal Center, accepting high-risk maternity patients — a reflection of our expertise in Obstetrics and Neonatology.

The Maimonides Children’s Hospital provides all major pediatric specialties. Care is provided in our modern Inpatient Unit, advanced Pediatric ICU and accredited Pediatric ER.

Maimonides Medical Center is continuously enriching and expanding services to meet the growing needs of the residents of Brooklyn.","Mission: Our top priority is delivering high quality, personalized care. We abide by the following principles: clinical excellence, code of mutual respect and culture of innovation. Our patient-centered approach is seen throughout our staff, the facilities and our renowned centers of excellence. Everyone must be treated in a dignified, respectful manner at all times. Finally, we recognized early on that investing in technology would dramatically improve care, reduce errors and speed decision-making."
Covenant HealthCare,1001 to 5000 Employees,"Saginaw, MI",Health Care Services & Hospitals,3.9,3.8,3.9,3.4,3.3,3.1,3.7,See All 119 Reviews,"Covenant Medical Center (operating as Covenant HealthCare) has made a pact with Wolverine Staters to try to keep them in good health. The healthcare provider operates more than a dozen inpatient and outpatient care facilities, including its two main Covenant Medical Center campuses. It serves residents in a 20-county area of east-central Michigan, with additional facilities in Bay City, Frankenmuth, and Midland. Specialized care services include cardiovascular health, cancer treatment, and obstetrics. Covenant HealthCare was formed in 1998 through the merger of Saginaw General and St. Luke's Hospitals. The health care system has more than 600 beds and a staff of about 500 physicians.",N/A
BenefitMall,1001 to 5000 Employees,"Dallas, TX",Insurance Agencies & Brokerages,3.9,4.3,3.9,3.8,3.6,3.6,3.1,See All 262 Reviews,"BenefitMall is a national provider of employee benefits, payroll, HR and employer services. Headquartered in Dallas and founded in 1979, BenefitMall®, believes in the power and promise of American enterprise. Working with a network of more than 20,000 Trusted Advisors, comprised of Brokers and CPAs, we enable more than 200,000 small and medium sized businesses easy access to affordable quality workforce solutions including employee benefits, payroll, compliance, and HR solutions.",N/A
Valleywise Health,1001 to 5000 Employees,"Phoenix, AZ",Health Care Services & Hospitals,3.9,4.1,3.6,3.6,3.0,3.7,3.7,See All 121 Reviews,"Your care is our top priority. We've served the Valley for over 140 years; previously as Maricopa Integrated Health System, now Valleywise Health. We’re continuing to offer the same exceptional care to every patient, every time.

You and your family should always be able to access quality care you can trust. It’s our mission to make sure health care is readily available and to provide you with top-of-the-line facilities, extensive academic programs and specialized care services for those in need.

Our name may have changed, but our promise to foster healthier communities throughout Maricopa County and beyond will always stay the same. Welcome to Valleywise Health.

To search our open jobs, visit https://jobs.valleywisehealth.org/. Visit www.valleywisehealth.org to find your closest Community Health Center, book an appointment and learn more about our new name.","Mission: Our mission statement is the first glimpse into our organization, and our first opportunity to represent ourselves to our patients, families, visitors and outside entities. The Maricopa Integrated Health System mission is: “To provide exceptional care, without exception, every patient every time.”"
UAB Medicine,10000+ Employees,"Birmingham, AL",Health Care Services & Hospitals,3.9,4.2,3.9,3.7,3.4,3.9,4.0,See All 316 Reviews,"UAB Medicine is Alabama’s largest single-site employer and is one of U.S. News & World Report's Best Hospitals, one of America’s Best Employers by Forbes magazine, and ranks among the 150 Top Places to Work in Healthcare by Becker’s Hospital Review. We offer a competitive benefits package and 100% tuition assistance, plus we are a qualifying employer for the Public Service Loan Forgiveness (PSLF) Program.",N/A
"Edwards Lifesciences
Hiring Surge",10000+ Employees,"Irvine, CA",Health Care Products Manufacturing,3.9,4.2,4.0,3.6,3.6,4.2,3.7,See All 725 Reviews,"Edwards Lifesciences (NYSE: EW), is the global leader of patient-focused medical innovations for structural heart disease and critical care monitoring. We are driven by a passion for patients, dedicated to improving and enhancing lives through partnerships with clinicians and stakeholders across the global healthcare landscape.

Innovation. Relationships. Passion. Caring. It’s who we are. It’s personal. We thrive on discovery and expand the boundaries of medical technology. We are passionate about providing innovative solutions for people fighting cardiovascular disease. It's our Credo.

Our corporate headquarters is located in Irvine, California, and we supply products and technologies to clinicians in nearly 100 countries around the world including North America, Latin America, Europe, Asia, and Australia.

For our legal terms and trademarks, please visit: http://bit.ly/2fv28iO",N/A
"Waldorf Astoria
Part of Hilton",Unknown,"McLean, VA","Hotels, Motels, & Resorts",3.9,3.6,3.6,3.1,3.1,4.0,3.4,See All 195 Reviews,"Waldorf Astoria Hotels & Resorts reflect the culture and history of their extraordinary locations. With a fresh, modern expression of it's rich, authentic legacy, Waldorf Astoria provides guests the exceptional environment and the personalized attention of True Waldorf Service that creates unforgettable experiences for our discerning travelers.",N/A
"Temple University Health System
Hiring Surge",5001 to 10000 Employees,"Philadelphia, PA",Health Care Services & Hospitals,3.9,3.6,3.5,3.5,2.9,4.2,3.7,See All 171 Reviews,"Temple University Health System (TUHS), a network of academic and community hospitals associated with the Temple University School of Medicine, provides primary, secondary, and tertiary care to residents in the Philadelphia County (Pennsylvania) area. TUHS' hospitals include 740-bed Temple University Hospital (a Level 1 trauma center) and two community-based hospitals providing acute and emergency care, the Jeanes Hospital and TUHS Episcopal Hospital (home to a 120-bed behavioral health unit). TUHS supports programs in pediatric and adult cardiology, organ transplantation, oncology, and pulmonary disease. Temple University Health System also includes a community-wide network of primary care physicians.","Mission: In furtherance of the System Mission, the mission of Temple University Hospital is to support Temple University and its Health Sciences Center academic programs by providing the clinical environment and service to support the highest quality teaching and training programs for health care students and professionals, and to support the highest quality research programs."
Ramboll,10000+ Employees,"Copenhagen, Denmark",Construction,3.9,3.6,4.0,3.8,3.5,3.3,3.6,See All 468 Reviews,"Ramboll is a leading engineering, design and consultancy company founded in Denmark in 1945. We employ 16,500 experts and have especially strong representation in the Nordics, UK, North America, Continental Europe, Middle East and Asia-Pacific.
With 300 offices in 35 countries, Ramboll combines local experience with a global knowledgebase constantly striving to achieve inspiring and exacting solutions that make a genuine difference to our clients, the end-users, and society at large.

With almost 300 offices in 35 countries, we emphasise local experience combined with a global knowledge-base. We constantly strive to achieve inspiring and exacting solutions that make a genuine difference to our customers, end-users and society as a whole.

Ramboll works across the following markets: Buildings, Transport, Planning & Urban Design, Water, Environment & Health, Energy and Management Consulting.",N/A
Chamberlain University,1001 to 5000 Employees,"Chicago, IL",Colleges & Universities,3.9,4.2,4.0,3.8,3.6,3.6,3.6,See All 270 Reviews,"Chamberlain University has a 130-year history preparing extraordinary nursing graduates and healthcare professionals. As we continue to expand our degree programs and locations, now is the ideal time to begin a rewarding career with Chamberlain in a wide variety of areas including faculty, academics, leadership, admissions, student services, business development, operations and more. If you enjoy being a part of a mission-driven team and working in a collaborative, dynamic environment, we encourage you to explore our outstanding career opportunities today.

We believe in taking care of those who take care of others and offer competitive compensation with outstanding benefits. Whether it's advancing your career, maintaining a healthy lifestyle or saving for retirement, our comprehensive benefits package will help you reach your goals. As an educational organization, we also help colleagues further their education by offering generous tuition assistance and seminars through our Leadership Development Center.

Our Purpose: To create an academic culture in which colleagues and students thrive and that cultivates extraordinary graduates.

Our Vision: By living Chamberlain Care®, we graduate extraordinary healthcare professionals who transform the health of people worldwide.",N/A
