NAME,SIZE,LOCATION_HQ,INDUSTRY,RATING_OVERALL,RATING_DI,RATING_CV,RATING_WL,RATING_SM,RATING_CB,RATING_CO,NUM_REVIEWS,DESCRIPTION,MISSION
"Macmillan Learning
Part of Macmillan Publishers",501 to 1000 Employees,"New York, NY",Colleges & Universities,3.6,3.4,3.9,4.0,3.1,3.7,3.1,See All 138 Reviews,"Macmillan Learning is a part of the family-owned Holtzbrinck group of companies and our mission is to improve lives through learning. By linking research to learning practice, we develop pioneering products and learning materials for students that are highly effective and drive improved outcomes. Our engaging content is developed in partnership with the world's best researchers, educators, administrators, and developers.

There are several brands within the Macmillan Learning umbrella, including: Bedford/St Martin’s, W.H. Freeman, Worth Publishers, iClicker, Skyfactor, Macmillan Learning Curriculum Solutions, and Hayden-McNeil Lab Solutions. We are an Equal Opportunity Employer committed to reflecting a broad representation of differences -- race, ethnicity, religion, sex, sexual orientation, gender identity/expression, physical ability, age, family status, economic background and status, geographical background and status, and perspective-- in our workplace.","Mission: Macmillan Learning's mission is to improve lives through learning. Our history of publishing educational content and developing edtech spans more than 70 years. Through deep partnership with the world's best, we facilitate teaching and learning opportunities that spark student engagement and improve outcomes. We provide educators with tailored solutions designed to inspire student curiosity and measure progress."
"Telvista
Hiring Surge",501 to 1000 Employees,"Dallas, TX",Staffing & Outsourcing,3.6,4.4,3.7,3.6,3.6,3.5,3.6,See All 500 Reviews,"Telvista provides customer experience management for companies that want more for their customers. Unlike other outsourcers, we believe in aligning with your business goals and strategies to deliver what matters to you most. Learn more at Telvista.com. Operating onshore and nearshore contact centers that support Spanish and English-speaking customers, Telvista supports Fortune 1000 companies in telecommunications, travel and hospitality, retail, healthcare and technology. Services include multi-channel customer service, sales, reservations and technical support. Telvista was founded in 1997 when its first call center opened in the Dallas area. It now has US facilities in Danville, VA, and Mexico centers in Tijuana, Mexicali, and Mexico City.",N/A
"Cboe Global Markets
Hiring Surge",501 to 1000 Employees,"Chicago, IL",Stock Exchanges,3.6,3.4,3.5,3.6,3.5,3.7,3.3,See All 125 Reviews,"Cboe is one of the world's largest exchange holding companies, offering cutting-edge trading and investment solutions to investors around the world. Cboe offers trading across a diverse range of products in multiple asset classes and geographies, including options, futures, U.S. and European equities, exchange-traded products (ETPs), global foreign exchange (FX), and multi-asset volatility products. Our trading venues include the largest options exchange in the U.S. and the largest stock exchange by value traded in Europe. In addition, the company is the second-largest stock exchange operator in the U.S. and a leading market globally for ETP trading.",N/A
P2 Energy Solutions,501 to 1000 Employees,"Denver, CO",Computer Hardware & Software,3.6,4.5,3.6,3.9,3.5,3.2,3.2,See All 189 Reviews,"P2 Energy Solutions empowers the people who power the world. P2 is the world's largest software and technology company dedicated to the upstream oil and gas industry, with solutions spanning the entire value chain from exploration to decommissioning. More than 1,600 companies use P2 products and services daily to improve decision-making, gain clarity into complex workflow scenarios, and optimize upstream efficiency. With more than 80 years of experience in data and 30 years in software, P2 has offices around the world, and employs over 600 colleagues.",N/A
Ambit Energy,501 to 1000 Employees,"Dallas, TX",Utilities,3.6,5.0,3.6,3.8,3.3,3.8,3.5,See All 146 Reviews,"Ambit Energy provides electricity and natural gas services in deregulated markets across the United States, Japan and Canada, primarily marketed through a direct sales channel of more than 400,000 Independent Consultants. Ambit was established in 2006 by Co-Founder and Chief Executive Officer Jere Thompson, Jr. and Co-Founder and Chief Marketing Officer Chris Chambless with one simple goal: to be the finest and most-respected retail energy provider in America. To that end, the Ambit team has built an award-winning U.S.-based Customer care center, as well as great relationships with energy partners, Consultants and Customers alike. The strategy is working. Ambit was named the fastest-growing private company in the country for 2010 by Inc. Magazine, and has already surpassed milestones of one million Customers and $1 billion in annual sales.",N/A
"Rocketship Public Schools
Hiring Surge",501 to 1000 Employees,"San Jose, CA",K-12 Education,3.6,3.5,3.4,2.4,3.1,3.7,3.7,See All 170 Reviews,"At Rocketship Public Schools, we believe in the infinite possibility of human potential. And it is our responsibility and our privilege to unleash the potential inside every Rocketeer we serve. Our non-profit network of public elementary charter schools propels student achievement, develops exceptional educators, and partners with parents who enable high-quality public schools to thrive in their community.

If you are looking for the chance to contribute to a national movement for equity in public education, you should take a look at Rocketship. Learn more and apply today at rocketshipschools.org/join-our-team/",N/A
"Lewis Group of Companies
Hiring Surge",501 to 1000 Employees,"Upland, CA",Real Estate,3.6,3.9,3.8,3.7,3.5,3.4,3.8,See All 186 Reviews,"Join our Family: The Lewis Group of Companies and Lewis Apartment Communities continues today as one of the nation's largest privately held real estate development and property management companies. The Lewis Group focuses on developing mixed-use planned communities and residential subdivisions in California and Nevada, as well as building and owning rental communities, shopping centers, office parks, and industrial buildings.

For more company and career information, please visit us at www.lewiscareers.com, www.lewisapartments.com and www.lewismc.com #LewisCareers","Mission: Quality. Integrity. Stability. Community. These values were of paramount importance to Ralph and Goldy Lewis when they founded their home building firm in Claremont in 1955--and they hold true over sixty years later. Strict adherence to this philosophy has made The Lewis Group of Companies one of the nation’s largest privately held real estate development companies. Our success then, now, and in the future shares one driving factor: our people. Join our Family."
"Boost Mobile
Acquired by DISH",501 to 1000 Employees,"Irvine, CA",Telecommunications Services,3.6,4.3,3.0,3.1,2.7,2.7,2.9,See All 297 Reviews,"At Boost Mobile, we believe in the power of connectivity. It’s what drove us to launch an unlimited push-to-talk service when other carriers wouldn’t — and expand those freedoms to text and internet plans, when other companies couldn’t. After two decades, we still strive to give consumers flexible, low-cost services to meet their needs.

Our teams reimagine connectivity through new platforms, new business models and new ways of thinking. Today, we’re building a multi-brand wireless telco alongside DISH and its first-of-a-kind network to upend the retail market and deliver groundbreaking new experiences for all.

Together, we’ll draw on our legacies of disruption to change the way the world communicates. Join us: boostmobile.com/about/careers.html",N/A
Formlabs,501 to 1000 Employees,"Somerville, MA",Consumer Products Manufacturing,3.6,3.0,3.7,3.6,2.9,2.7,3.2,See All 251 Reviews,"We’re a passionate team of engineers, designers, and problem-solvers. Started out of MIT in 2011, Formlabs now employs over 400 people across offices in the USA, Germany, Hungary, Japan, and China. We're committed to bringing powerful and accessible fabrication tools into the creative hands of professionals around the world.

Work hand-in-hand with scientists, engineers, and designers in a fast-growing, focused, and challenging environment. Join us in creating powerful tools that change the way we work and live.

Learn more at careers.formlabs.com.",N/A
"Champion Teamwear
Part of Hanesbrands",501 to 1000 Employees,"Manhattan, KS",Miscellaneous Manufacturing,3.6,2.2,3.8,3.8,3.1,2.9,2.9,See All 141 Reviews,"Champion Teamwear, powered by HanesBrands and is part of a Fortune 500 company! Champion Teamwear is a national provider of custom-embellished uniforms, warm-ups and practice apparel for college, school and club sports teams. Headquartered in Manhattan, KS, Champion Teamwear employs nearly 600 team members, including a nationwide sales team, inside support team and an in-house production facility. Known for exceptional customer service, great quality apparel and fast turnaround, Champion Teamwear has outfitted over 1.1 million teams since 1989!",N/A
GreenPath Financial Wellness,501 to 1000 Employees,"Farmington Hills, MI",Investment Banking & Asset Management,3.6,4.5,3.8,3.6,3.2,3.4,3.3,See All 141 Reviews,"GreenPath is a national nonprofit that supports people's lifelong financial wellness. We have 60 years of experience in guiding people through financial crisis, and we're expanding to deliver a full spectrum of people-centered resources and tools for every step of the journey.

Everyone deserves the chance to pursue their dreams. We empower people to make financial choices that support their goals.

Headquartered in Farmington Hills, Michigan, we have branch offices throughout the United States. We deliver licensed services online, by phone, and in person. We are also a member of the National Foundation for Credit Counseling (NFCC).

Call Us at 800-550-1961 or for more information visit: www.greenpath.org.",N/A
ProctorU,501 to 1000 Employees,"Birmingham, AL",Education Training Services,3.6,3.5,3.5,3.7,3.2,3.6,3.3,See All 129 Reviews,"ProctorU helps protect the academic integrity of online programs around the world. With an evolving online education environment, institutions are faced with the challenge of maintaining quality, rigorous standards and a consistent experience in online courses and assessments.

Our digital solutions, including identity management and exam management, are designed to address the most common challenges to the academic integrity of online programs. Trusted by nearly 1,000 institutions and serving test-takers in countries all around the world, we work to meet institutional and test-taker needs while enhancing the online education experience.

Founded in 2008, we have administered over 2 million exams for test-takers in 129 countries. The company has offices in the United States, as well as international support centers in the Philippines, Panama, India, and the Caribbean.","Mission: Our mission is to move people forward in their academic pursuits, their careers, and their lives. In keeping with this mission, our values will:

· Provide the “true north” guiding how we make decisions, treat each other and operate our business.
· Ensure that the culture of ProctorU remains strong.
· Inspire and retain the best talent.
· Serve us in good and challenging times.
· Differentiate us from our competition."
University of Hartford,501 to 1000 Employees,"West Hartford, CT",Colleges & Universities,3.6,2.3,3.2,3.8,2.9,2.9,2.7,See All 120 Reviews,"This is a 50-year-old university with a 130-year legacy. If you can't do the math, perhaps you need not apply to University of Hartford. While its roots date back to 1877, the university wasn't officially chartered until 1957 with the merger of the Hartford Art School, the Hartt School of Music, and Hillyer College. University of Hartford still has a strong arts program and its Museum of American Political Life is home to what has been called the country's largest private collection of political memorabilia. The school, which operates three campuses in West Hartford has about 7,400 students enrolled in nearly 90 undergraduate and more than 30 graduate programs including business, nursing, and engineering.",N/A
United Talent,501 to 1000 Employees,"Beverly Hills, CA",Talent & Modeling Agencies,3.6,3.2,3.4,2.8,3.1,3.5,3.9,See All 123 Reviews,"Leading&nbsp;global&nbsp;talent&nbsp;and&nbsp;entertainment&nbsp;company&nbsp;United&nbsp;Talent&nbsp;Agency&nbsp;represents&nbsp;many&nbsp;of&nbsp;the&nbsp;most&nbsp;acclaimed&nbsp;figures&nbsp;across&nbsp;film,&nbsp;television,&nbsp;news,&nbsp;music,&nbsp;sports,&nbsp;theater,&nbsp;fine&nbsp;art,&nbsp;literature,&nbsp;video&nbsp;games,&nbsp;podcasts&nbsp;and&nbsp;other&nbsp;social&nbsp;and&nbsp;digital&nbsp;content.&nbsp;A&nbsp;passionate&nbsp;advocate&nbsp;for&nbsp;artists,&nbsp;creators&nbsp;and&nbsp;innovators,&nbsp;the&nbsp;company&nbsp;also&nbsp;is&nbsp;recognized&nbsp;in&nbsp;the&nbsp;areas&nbsp;of&nbsp;film&nbsp;finance&nbsp;and&nbsp;packaging,&nbsp;branding,&nbsp;licensing&nbsp;and&nbsp;endorsements.&nbsp;&nbsp;UTA&nbsp;is&nbsp;known&nbsp;for&nbsp;its&nbsp;dedicated&nbsp;digital&nbsp; strategy&nbsp;group&nbsp;helping&nbsp;clients—from&nbsp;A-list&nbsp;talent&nbsp;to&nbsp;Fortune&nbsp;500&nbsp;companies—capitalize&nbsp;on&nbsp;a&nbsp;rapidly&nbsp;changing&nbsp; entertainment,&nbsp;media&nbsp;and&nbsp;business&nbsp;landscape.&nbsp;&nbsp;The&nbsp;agency’s&nbsp;worldwide&nbsp;presence&nbsp;includes&nbsp;its&nbsp;Los&nbsp;Angeles&nbsp;headquarters&nbsp;and&nbsp;offices&nbsp;in&nbsp;New&nbsp;York,&nbsp;London,&nbsp;Nashville,&nbsp;Miami&nbsp;and&nbsp;Malm&ouml;,&nbsp;Sweden.&nbsp;&nbsp;",N/A
Open Education,501 to 1000 Employees,"Coconut Grove, FL",Education Training Services,3.6,3.6,3.1,4.0,3.3,2.7,3.0,See All 206 Reviews,"Open English (“OE”) has been a leader in online English Language Learning in Latin America since 2007. We provide individuals and corporate clients in emerging markets worldwide with a unique, practical and fun learning experience that caters to their own schedule and pace. The OE platform offers programs in English Learning with both on-demand content and personalized, live classes 24 hours a day, 7 days a week, with teachers who are all native English speakers.

With the acquisition of Next University (“NextU”) in 2015, OE is now positioned as a global education technology leader offering various online certificates in digital technology specializations. The NextU portfolio of certificates currently includes online certification programs in web development, digital marketing, and mobile app development, including Android and iOS.",N/A
Rocket Fuel,501 to 1000 Employees,"Redwood City, CA",Internet,3.6,4.8,3.8,3.8,3.2,3.8,3.3,See All 296 Reviews,"Rocket Fuel combines the science of artificial intelligence with the scale of Big Data to improve the effectiveness of programmatic marketing. Customers trust Rocket Fuel's Marketing That Learns® platform to achieve brand and direct-response objectives in diverse industries across North America, Latin America, Europe, and APAC. With the acquisition of marketing technology firm [x+1] in September 2014, Rocket Fuel now offers a complete digital marketing hub for the world's most innovative, always-on marketers. The hub includes data management, programmatic media-buying, site optimization, and predictive analytics capabilities that extend across a marketer's paid and owned channels, and personalize customer interactions. Rocket Fuel operates in more than 20 offices worldwide and trades on the NASDAQ Global Select Market under the ticker symbol ""FUEL."" For more information, please visit http://www.rocketfuel.com or call 1-888-717-8873.",N/A
Dine Brands Global,501 to 1000 Employees,"Glendale, CA",Casual Restaurants,3.6,3.7,3.5,3.6,3.2,4.1,3.3,See All 122 Reviews,"Founded in 2007, Dine Brands Global, Inc. (formerly DineEquity) brings together two of the world’s largest and most beloved full-service restaurant brands - Applebee's (established in 1980) and IHOP (founded in 1958). With over 100 years of hospitality experience and expertise throughout 18 countries around the world, Dine Brands supports more than 3,700 Applebee's and IHOP restaurants and a 100% franchised system of nearly 400 franchisees, making it one of the largest full-service restaurant companies in the world.","Mission: We passionately nurture (and grow) the world’s most beloved restaurant brands.
We are accountable and can be trusted to deliver exceptional results. We can only reach our potential by working together and choosing the greater good over individual interests. We are strengthened by our differences as an organization and as a business. Innovation is a catalyst for everyday improvement and long-term growth. That is why we appreciate great people, great work, and the impact we have on those around us."
Road Runner Sports,501 to 1000 Employees,"San Diego, CA","Department, Clothing, & Shoe Stores",3.6,4.2,3.3,3.0,3.0,3.3,3.0,See All 273 Reviews,"We're a multi-channel retailer with team members located from coast to coast and we're still growing! When you join RRS, you're joining a family. You'll thrive in a highly creative and fast-paced environment and you'll find passion and infectious energy around every turn.",N/A
AIT Worldwide Logistics,501 to 1000 Employees,"Itasca, IL",Transportation Management,3.6,3.1,3.4,3.4,3.1,3.1,3.2,See All 129 Reviews,"Founded in 1979, Itasca, Illinois-based AIT Worldwide Logistics is a full service transportation management provider. With continental headquarters in Chicago, Amsterdam and Hong Kong, AIT's offices form a vast network spanning the globe. By coupling a flexible business model with robust technology that presents end-to-end shipment visibility, AIT delivers precisely tailored supply chain efficiencies for almost every industry imaginable. Leveraging creative, competitively priced multimodal solutions, AIT removes the complexity from global logistics puzzles, helping companies thrive by regaining focus on the core goals of their business.",N/A
1Path,501 to 1000 Employees,"Kennesaw, GA",IT Services,3.6,4.2,3.6,3.5,3.2,3.3,3.6,See All 174 Reviews,"As one of the leading Managed Service Providers in the US, 1Path's goal is to make executive-level IT accessible to SMBs. Our core values of Excellence, Integrity, Teamwork, and Accountability inform our every move. From installing unified communications equipment to monitoring cybersecurity, 1Path is the proof positive way to make hard things easier, from cable to cloud.

1Path is proud to give back to the community through our nonprofit, Onepath Local. Every employee has the chance to serve on Onepath Local’s board and nominate a charity to support. We’ve donated both time and money to a variety of causes, such as food banks, toy drives, and veteran care packages.

1Path's collaborative culture allows employees to excel at a number of exciting projects. And because 1Path values tech, we’re always on the frontline of IT innovation. If you crave autonomy, desire a challenge, and want to work for a company that understands and appreciates technology, 1Path is the career for you.","Mission: To partner with our clients to help them reach their goals and achieve success by delivering:

More horsepower – That means more professionalism and technical expertise behind the scenes with the right tools and technologies, and the ability to scale rapidly.

More commitment – A highly responsive, no-excuses culture with accountability backed by clear guarantees.

And a more complete gameplan – Successful projects don’t happen without meticulous planning, proven processes, and detailed documentation."
Cystic Fibrosis Foundation,501 to 1000 Employees,"Bethesda, MD",Health Fundraising Organizations,3.6,4.0,4.0,3.8,3.3,4.1,3.5,See All 141 Reviews,"The Cystic Fibrosis Foundation funds cystic fibrosis (CF) research and medical programs. Founded in 1955, the organization supports clinical trials and specialized health-care centers, provides grants for independent research, operates university research centers, encourages drug development through matching funds, and offers CF-related information and educational materials. Its Cystic Fibrosis Foundation Therapeutics (CFFT) subsidiary partners with pharmaceutical companies and research facilities to develop CF drugs. The foundation provides funding, training, and accreditation for about 110 treatment centers in the US. It has about 75 chapters and branch offices nationwide.",N/A
Western Asset Management,501 to 1000 Employees,"Pasadena, CA",Investment Banking & Asset Management,3.6,4.7,3.6,3.9,3.0,3.7,2.8,See All 167 Reviews,"Western Asset is one of the world's leading fixed-income managers. From offices in Pasadena, Hong Kong, London, Melbourne, New York, São Paulo, Singapore and Tokyo and Zürich, the company provides investment services for a wide variety of global clients, across an equally wide variety of mandates. By devoting all of its resources to fixed-income, Western Asset can provide a full commitment to clients of all types. This focused approach has generated positive returns in a variety of products with varying risk disciplines. Western Asset's long performance track record and global presence have positioned the company to continue its commitment to excellence in fixed-income investment management and client service.","Mission: Western Asset believes in long-term, fundamental, value-oriented investing. The Firm's objective is to provide fixed-income clients with diversified portfolios that are tightly controlled and managed for the long term. Western believes that significant inefficiencies exist in the fixed-income markets. By combining traditional analysis with innovative technology, Western seeks to add value by exploiting these inefficiencies across eligible sectors."
Ajinomoto Bio-Pharma Services,501 to 1000 Employees,"San Diego, CA",Biotech & Pharmaceuticals,3.6,3.7,3.9,3.8,3.3,3.7,3.6,See All 120 Reviews,"Ajinomoto Bio-Pharma Services is a fully integrated contract development and manufacturing organization with sites in Belgium, United States, Japan, and India providing comprehensive development, cGMP manufacturing, and aseptic fill finish services for small and large molecule APIs and intermediates. Ajinomoto Bio-Pharma Services offers a broad range of innovative platforms and capabilities for pre-clinical and pilot programs to commercial quantities, including: Corynex® protein expression technology, oligonucleotide synthesis, antibody drug conjugations (ADC), high potency APIs (HPAPI), biocatalysis, continuous flow manufacturing and more. Ajinomoto Bio-Pharma Services is dedicated to providing a high level of quality and service to meet our client’s needs. Learn more: www.AjiBio-Pharma.com",N/A
"Pet Food Express
Hiring Surge",501 to 1000 Employees,"Oakland, CA",Pet & Pet Supplies Stores,3.6,4.1,3.8,3.5,3.4,3.3,3.2,See All 224 Reviews,"We’re Pet food Express, and we’re transforming our customers’ relationships with their pets. How? With exactly-right products, helpful services, and expert advice for even the toughest pet problems. Since 1986, our commitment to purpose over profits has driven our decades-long history of continuously strong growth. But don’t take our word for it: in addition to a long list of national awards, we’ve been a “Top Bay Area Workplace” for 8 years running. Our dog-friendly office is collaborative, hard-working, and fun. Sound like the right fit? We’d love to hear from you.",N/A
Cystic Fibrosis Foundation,501 to 1000 Employees,"Bethesda, MD",Health Fundraising Organizations,3.6,4.0,4.0,3.8,3.3,4.1,3.5,See All 141 Reviews,"The Cystic Fibrosis Foundation funds cystic fibrosis (CF) research and medical programs. Founded in 1955, the organization supports clinical trials and specialized health-care centers, provides grants for independent research, operates university research centers, encourages drug development through matching funds, and offers CF-related information and educational materials. Its Cystic Fibrosis Foundation Therapeutics (CFFT) subsidiary partners with pharmaceutical companies and research facilities to develop CF drugs. The foundation provides funding, training, and accreditation for about 110 treatment centers in the US. It has about 75 chapters and branch offices nationwide.",N/A
QuinStreet,501 to 1000 Employees,"Foster City, CA",Advertising & Marketing,3.6,3.7,3.3,3.9,3.0,3.0,3.4,See All 324 Reviews,"Founded in 1999, and with its initial public offering in 2010 (QNST), QuinStreet, Inc. is the leader in vertical marketing and media online, consistently delivering the right leads at the right volume to thousands of industry-leading clients and business brands. The company’s full-service approach combines direct marketing expertise, vast search and media reach, and industry-leading technologies to deliver dramatically improved results for clients. QuinStreet is headquartered in Foster City, CA, with satellite offices worldwide.",N/A
Roscoe Property Management,501 to 1000 Employees,"Austin, TX",Real Estate,3.6,4.3,3.6,3.5,3.7,4.0,3.9,See All 157 Reviews,"Welcome to your home away from home, with RPM! We manage some of Central Texas' finest multifamily and commercial real estate. Whether you are changing careers, a recent college graduate, or seasoned industry expert we have the ideal career opportunity waiting for you. We are a group of hardworking, tech-savvy, service oriented, fast paced innovative employees. We pride ourselves in taking care of our properties, clients, residents and employees. If this is aligned with who you are, do not hesitate to apply online to an open position on our careers page.
Love Your Career. Love Your Life.

EOE","Mission: RPM Mission and Vision

Our Mission Statement: To enhance our clients' investments and create quality living environments for our tenants all while operating according to the highest ethical standards.

Our Vision: To provide the most professional and highest quality property and asset management services available."
"Center for Social Dynamics
Hiring Surge",501 to 1000 Employees,"Alameda, CA",Health Care Services & Hospitals,3.6,3.8,3.6,3.5,3.1,3.3,3.4,See All 138 Reviews,"The Center for Social Dynamics (CSD) is an organization providing services to those with developmental delays, including autism, in the state of California, Oregon, Washington, and Hawaii.

We have a commitment to:

• Rapid responding to evolving child and parent needs.
• Cultural sensitivity to family values and generational dynamics.
• A multi-disciplinary approach to evidence-based methods.
• Creative play in a Natural Learning Environment and structured Intensive Teaching.","Mission: CSD’s Mission is to enable every individual to reach his or her full potential by providing programs that will develop new skills and concepts to maximize their ability to learn within their natural environments, and to empower families by providing supportive coaching and behavior management.

CSD’s Vision is to deliver the best and most personalized, innovative solutions possible for each individual and caregiver affected by autism or other disabilities and to foster a strong culture of community participation and inclusion."
"American Financial Network
Hiring Surge",501 to 1000 Employees,"Brea, CA",Lending,3.6,4.2,3.6,3.7,3.5,3.6,3.6,See All 158 Reviews,"We believe homeownership is a right, not a privilege. From the very beginning, it’s been the cornerstone of the American economy and at the very heart of the American dream of prosperity and success. Our team is dedicated to assisting individuals and families finance their dream of homeownership. This mission is shared by every employee. From our headquarters in California to each and every one of our branches across the country. It’s a commitment reflected in every interaction between our employees and with our customers. Satisfaction is central to our culture. We are not satisfied until our customers are - it is that simple.

CORP NMLS# 237341 ; Equal Opportunity Employer ; Equal Opportunity Lender American Financial Network, Inc. 10 Pointe Drive, Suite 330, Brea, CA 92821.","Mission: As part of Team AFN you’ll find the products, services, training, technology and support you need to advance in your career. You’ll have the benefits and stability you need to achieve your goals. And, you’ll be part of a thriving entrepreneurial culture, with the working environment you need to succeed and prosper."
Critical Mass,501 to 1000 Employees,"Calgary, Canada",Advertising & Marketing,3.6,3.8,3.6,3.7,3.3,3.4,3.0,See All 251 Reviews,"Critical Mass is a digital experience design agency with a relentless focus on the customer. Founded in Calgary in 1996, we have steadily expanded into a group of over 950 people working in 11 offices across North America, Europe, Asia, Latin America, and South America.

Our expertise spans Strategy Consulting, Experience Design, Marketing Communications, Implementation, and Marketing Science. We have been recognized as a leader in digital experience design with agency rankings from Advertising Age, Warc 100 and Gartner, among others. Critical Mass is a part of the DAS Group of Companies.

Some of our clients include: Apple, Citibank, Nissan, BMW, AT&T, Bayer, Norwegian Cruise Line, Infiniti, McDonald's, McKinsey & Company, SAP, Johnson & Johnson and Mitsubishi.","Mission: Our mission is to create experiences that improve customers’ lives. For more than two decades, Critical Mass has been designing meaningful customer experiences in the digital space that transform our clients’ businesses through interactions that are convenient, useful, simple and entertaining."
frog design,501 to 1000 Employees,"San Francisco, CA",Consulting,3.6,3.0,3.9,3.6,3.2,3.3,3.4,See All 241 Reviews,"When people ask what it’s like to work at frog, there is no easy answer.

The diversity of people and projects varies tremendously. People here are both thinkers and doers. They come from a multitude of backgrounds and have a multitude of expertise that bridges disciplines and spans industries—including automotive, medical, consumer, retail, software, technology, finance, and many others. This extraordinary collection of talent—analytical and artistic, conservative and unconventional, technical and whimsical—is what makes working at frog a unique experience. It’s also what keeps our clients coming back and new clients knocking on our door.

With such diversity, we are always able to orchestrate and customize each client engagement to ensure a positive balance between emotional experiences for consumers and economic benefits for clients. So, if you’re asking, “What is it like to work at frog?” our answer is, “What do you want to do?” There are plenty of opportunities to get engaged.",N/A
Interbrand,501 to 1000 Employees,"New York, NY",Consulting,3.6,3.5,3.7,3.2,3.3,2.7,3.1,See All 366 Reviews,"At Interbrand, we believe that growth is achieved when an organization has a clear strategy and delivers exceptional customer experiences. We do both, through a combination of strategy, creativity, and technology that helps drive growth for our clients’ brands and businesses. With a network of 29 offices in 22 countries, Interbrand is a global brand agency, and publisher of the highly influential annual Best Global Brands and Breakthrough Brands reports, and Webby Award-winning brandchannel. Interbrand is part of the Omnicom Group Inc. (NYSE:OMC) network of agencies. For more information, please visit Interbrand.com.",N/A
Pepsi MidAmerica,501 to 1000 Employees,"Marion, IL",Wholesale,3.6,3.8,3.3,3.2,2.8,2.9,3.2,See All 198 Reviews,"Pepsi MidAmerica (PMA), located in Marion, Illinois, has proudly distributed quality beverages throughout portions of Illinois, Missouri, Arkansas, Kentucky and Tennessee since 1936. Under the leadership of three generations of the Crisp family, the company has grown into one of the largest privately-owned Pepsi Bottler in the United States. Today, PMA produces millions of products allowing every man, woman, and child in their territory to consume one of their products everyday. PMA products are available at Walmart, Kroger, Casey’s General Store, Dollar General, CVS, independent retailers, schools, major event venues and vending machines across their 5 state region. In addition to providing numerous jobs, PMA supports the community through many philanthropic endeavors.",N/A
NWEA,501 to 1000 Employees,"Portland, OR",K-12 Education,3.6,3.0,3.8,4.1,3.1,3.9,3.1,See All 134 Reviews,N/A,N/A
Orvis Company,501 to 1000 Employees,"Sunderland, VT",Sporting Goods Stores,3.6,2.9,3.8,3.3,3.0,3.0,2.8,See All 162 Reviews,"Since 1856, Orvis has stood for outdoor adventure, quality, and customer satisfaction. Today, along with our world famous fly-fishing gear, Orvis offers men’s and women’s clothing, home furnishings, gifts, and dog products. With corporate headquarters in rural Vermont, 70+ retail stores in the US, 19 stores in the UK, and major operations in Roanoke, Virginia and Hampshire, England, Orvis currently employs more than 1,800 Associates worldwide.

Attracting, developing, and retaining the best people has been part of our success for more than 150 years. We offer a comprehensive benefits package including medical/dental/vision coverage, life insurance, 401K with a company match, and other excellent benefits. We work in an energetic, team-oriented environment, setting the very highest standards for service to our customers. Our success is based on creating an environment rich with cooperation, integrity, and fun.

For more information, please visit our careers homepage at www.orvis.com/careers","Mission: For more than 160 years the Orvis mission has been to guide its patrons to lead more fulfilling lives through a deep personal connection to the adventure and wonders of the natural world. We work in a supportive, team-oriented environment, focusing on performance, continuous improvement, and exceeding our customers’ expectations. We are committed to giving back to our communities and protecting nature."
Red Lion Hotels,501 to 1000 Employees,"Denver, CO","Hotels, Motels, & Resorts",3.6,5.0,3.1,3.4,3.3,3.0,3.1,See All 158 Reviews,"Red Lion Hotels is an innovative hotel brand doing business with its parent company - RLH Corporation which focuses on the franchising, management and ownership of upscale, midscale and economy hotels. The company strives to maximize return on invested capital for hotel owners across North America through relevant brands, industry-leading technology and forward-thinking services.",N/A
SAGE Publishing,501 to 1000 Employees,"Thousand Oaks, CA",Publishing,3.6,3.8,4.0,4.0,3.3,3.4,3.0,See All 299 Reviews,"Millions of people around the world turn to SAGE’s journals, books and electronic products to inform their studies with the latest research findings. With offices spanning six continents, SAGE Publications aims to be the world’s leading independent academic and professional publisher by disseminating the finest scholarship on a global scale. Join the team of talented and motivated professionals who are champions of engaged scholarship and creators of innovative and award-winning products.",N/A
BDA,501 to 1000 Employees,"Woodinville, WA",Advertising & Marketing,3.6,3.3,3.6,2.9,3.2,3.0,3.3,See All 237 Reviews,"Welcome to BDA. - The modern merchandise agency for iconic brands.

We are 600+ creative minds working as one global team.

Since 1984, we’ve been creating raving fans, passionate consumers, and engaged employees: on-line, on-site, in-stadium, in-store, and almost everywhere in between.

BDA makes, manages, and delivers branded merchandise, on-line company stores, and on-site brand experiences. We help brands like Coca-Cola, Ford, Kellogg’s, HBO, AT&T, Starbucks, and the NFL, engage, entertain, and delight people where work and life happen.

We are team-oriented, idea-driven, client-focused and we’re growing. With offices in Paris, London, Shanghai, Manila, and throughout the United States, BDA is located where the action is.

If career adventure, the entrepreneurial spirit, working hard, and playing equally hard sound interesting to you, we’d love to meet.",N/A
